EMSR_AOI,folderPath,startDate,endDate,sizeImage,burnedPixel,cloudPixel,countOverlap,percentageCloud,percentageOverlap,Type
EMSR443_AOI01_01,../../data/dataOptimal/EMSR443/AOI01/EMSR443_AOI01_01,2020-06-19T13:00:00Z,2020-07-19T13:00:00Z,2883060,229351,0,0,0.0,0.0,GRA
EMSR443_AOI01_01,../../data/dataOptimal/EMSR443/AOI01/EMSR443_AOI01_01,2020-06-19T13:00:00Z,2020-07-19T13:00:00Z,2883060,207100,0,0,0.0,0.0,DEL
EMSR632_AOI01_01,../../data/dataOptimal/EMSR632/AOI01/EMSR632_AOI01_01,2022-09-13T00:00:00Z,2022-10-08T00:00:00Z,1518048,529058,23383,4767,1.54,0.9,GRA
EMSR632_AOI01_01,../../data/dataOptimal/EMSR632/AOI01/EMSR632_AOI01_01,2022-09-13T00:00:00Z,2022-10-08T00:00:00Z,1518048,375227,23383,0,1.54,0.0,DEL
EMSR453_AOI01_01,../../data/dataOptimal/EMSR453/AOI01/EMSR453_AOI01_01,2020-08-01T12:00:00Z,2020-08-31T12:00:00Z,1167774,159042,0,0,0.0,0.0,GRA
EMSR540_AOI01_01,../../data/dataOptimal/EMSR540/AOI01/EMSR540_AOI01_01,2021-08-16T09:30:00Z,2021-09-15T09:30:00Z,2716392,941111,0,0,0.0,0.0,GRA
EMSR540_AOI01_01,../../data/dataOptimal/EMSR540/AOI01/EMSR540_AOI01_01,2021-08-16T09:30:00Z,2021-09-15T09:30:00Z,2716392,658215,0,0,0.0,0.0,DEL
EMSR587_AOI01_01,../../data/dataOptimal/EMSR587/AOI01/EMSR587_AOI01_01,2022-07-03T13:00:00Z,2022-08-02T13:00:00Z,661560,82263,0,0,0.0,0.0,GRA
EMSR531_AOI01_01,../../data/dataOptimal/EMSR531/AOI01/EMSR531_AOI01_01,2021-08-03T13:30:00Z,2021-09-02T13:30:00Z,2932056,1046393,20,20,0.0,0.0,GRA
EMSR531_AOI01_01,../../data/dataOptimal/EMSR531/AOI01/EMSR531_AOI01_01,2021-08-03T13:30:00Z,2021-09-02T13:30:00Z,2932056,889370,20,20,0.0,0.0,DEL
EMSR435_AOI01_04,../../data/dataOptimal/EMSR435/AOI01/EMSR435_AOI01_04,2020-04-16T00:00:00Z,2020-06-15T00:00:00Z,1247736,359981,0,0,0.0,0.0,GRA
EMSR435_AOI01_04,../../data/dataOptimal/EMSR435/AOI01/EMSR435_AOI01_04,2020-04-16T00:00:00Z,2020-06-15T00:00:00Z,1247736,134031,0,0,0.0,0.0,DEL
EMSR435_AOI01_03,../../data/dataOptimal/EMSR435/AOI01/EMSR435_AOI01_03,2020-04-16T00:00:00Z,2020-06-15T00:00:00Z,1249858,304245,0,0,0.0,0.0,GRA
EMSR435_AOI01_03,../../data/dataOptimal/EMSR435/AOI01/EMSR435_AOI01_03,2020-04-16T00:00:00Z,2020-06-15T00:00:00Z,1249858,259434,0,0,0.0,0.0,DEL
EMSR435_AOI01_02,../../data/dataOptimal/EMSR435/AOI01/EMSR435_AOI01_02,2020-04-16T00:00:00Z,2020-06-15T00:00:00Z,1246324,162905,0,0,0.0,0.0,GRA
EMSR435_AOI01_02,../../data/dataOptimal/EMSR435/AOI01/EMSR435_AOI01_02,2020-04-16T00:00:00Z,2020-06-15T00:00:00Z,1246324,43040,0,0,0.0,0.0,DEL
EMSR435_AOI01_01,../../data/dataOptimal/EMSR435/AOI01/EMSR435_AOI01_01,2020-04-16T00:00:00Z,2020-06-15T00:00:00Z,1249498,861890,0,0,0.0,0.0,GRA
EMSR435_AOI01_01,../../data/dataOptimal/EMSR435/AOI01/EMSR435_AOI01_01,2020-04-16T00:00:00Z,2020-06-15T00:00:00Z,1249498,806982,0,0,0.0,0.0,DEL
EMSR533_AOI01_14,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_14,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3872348,171187,3922,0,0.1,0.0,GRA
EMSR533_AOI01_14,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_14,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3872348,154913,3922,0,0.1,0.0,DEL
EMSR533_AOI01_12,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_12,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3862638,633915,3969,303,0.1,0.05,GRA
EMSR533_AOI01_12,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_12,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3862638,581541,3969,303,0.1,0.05,DEL
EMSR533_AOI01_06,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_06,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3862980,62826,0,0,0.0,0.0,GRA
EMSR533_AOI01_06,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_06,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3862980,55469,0,0,0.0,0.0,DEL
EMSR533_AOI01_02,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_02,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3871000,324596,0,0,0.0,0.0,GRA
EMSR533_AOI01_02,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_02,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3871000,117568,0,0,0.0,0.0,DEL
EMSR533_AOI01_11,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_11,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3870594,117115,1834,0,0.05,0.0,GRA
EMSR533_AOI01_11,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_11,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3870594,44601,1834,0,0.05,0.0,DEL
EMSR533_AOI01_04,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_04,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3880800,621326,0,0,0.0,0.0,GRA
EMSR533_AOI01_04,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_04,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3880800,545855,0,0,0.0,0.0,DEL
EMSR533_AOI01_07,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_07,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3878720,182354,0,0,0.0,0.0,GRA
EMSR533_AOI01_07,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_07,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3878720,144662,0,0,0.0,0.0,DEL
EMSR533_AOI01_05,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_05,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3870900,1616160,0,0,0.0,0.0,GRA
EMSR533_AOI01_05,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_05,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3870900,1510017,0,0,0.0,0.0,DEL
EMSR533_AOI01_15,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_15,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3862378,761611,5682,5247,0.15,0.69,GRA
EMSR533_AOI01_15,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_15,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3862378,470266,5682,5247,0.15,1.12,DEL
EMSR533_AOI01_03,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_03,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3861125,0,0,0,0.0,0,GRA
EMSR533_AOI01_03,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_03,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3861125,0,0,0,0.0,0,DEL
EMSR533_AOI01_01,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_01,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3878900,1945,1057,0,0.03,0.0,GRA
EMSR533_AOI01_01,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_01,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3878900,1945,1057,0,0.03,0.0,DEL
EMSR533_AOI01_10,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_10,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3880539,26007,0,0,0.0,0.0,GRA
EMSR533_AOI01_10,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_10,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3880539,0,0,0,0.0,0,DEL
EMSR533_AOI01_08,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_08,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3870784,980769,0,0,0.0,0.0,GRA
EMSR533_AOI01_08,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_08,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3870784,919983,0,0,0.0,0.0,DEL
EMSR533_AOI01_13,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_13,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3880371,5178,0,0,0.0,0.0,GRA
EMSR533_AOI01_13,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_13,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3880371,0,0,0,0.0,0,DEL
EMSR533_AOI01_09,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_09,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3860864,110155,4417,680,0.11,0.62,GRA
EMSR533_AOI01_09,../../data/dataOptimal/EMSR533/AOI01/EMSR533_AOI01_09,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,3860864,88792,4417,0,0.11,0.0,DEL
EMSR533_AOI02_02,../../data/dataOptimal/EMSR533/AOI02/EMSR533_AOI02_02,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,1946795,400342,4317,2374,0.22,0.59,GRA
EMSR533_AOI02_02,../../data/dataOptimal/EMSR533/AOI02/EMSR533_AOI02_02,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,1946795,249168,4317,2361,0.22,0.95,DEL
EMSR533_AOI02_01,../../data/dataOptimal/EMSR533/AOI02/EMSR533_AOI02_01,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,1949001,342421,0,0,0.0,0.0,GRA
EMSR533_AOI02_01,../../data/dataOptimal/EMSR533/AOI02/EMSR533_AOI02_01,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,1949001,65213,0,0,0.0,0.0,DEL
EMSR533_AOI02_04,../../data/dataOptimal/EMSR533/AOI02/EMSR533_AOI02_04,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,1951641,147322,5586,4961,0.29,3.37,GRA
EMSR533_AOI02_04,../../data/dataOptimal/EMSR533/AOI02/EMSR533_AOI02_04,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,1951641,107084,5586,4723,0.29,4.41,DEL
EMSR533_AOI02_05,../../data/dataOptimal/EMSR533/AOI02/EMSR533_AOI02_05,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,1956930,66499,0,0,0.0,0.0,GRA
EMSR533_AOI02_05,../../data/dataOptimal/EMSR533/AOI02/EMSR533_AOI02_05,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,1956930,5744,0,0,0.0,0.0,DEL
EMSR533_AOI02_03,../../data/dataOptimal/EMSR533/AOI02/EMSR533_AOI02_03,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,1952090,270632,1013,1004,0.05,0.37,GRA
EMSR533_AOI02_03,../../data/dataOptimal/EMSR533/AOI02/EMSR533_AOI02_03,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,1952090,147898,1013,854,0.05,0.58,DEL
EMSR533_AOI02_06,../../data/dataOptimal/EMSR533/AOI02/EMSR533_AOI02_06,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,1954710,12718,0,0,0.0,0.0,GRA
EMSR533_AOI02_06,../../data/dataOptimal/EMSR533/AOI02/EMSR533_AOI02_06,2021-08-11T10:00:00Z,2021-09-10T10:00:00Z,1954710,12962,0,0,0.0,0.0,DEL
EMSR611_AOI01_01,../../data/dataOptimal/EMSR611/AOI01/EMSR611_AOI01_01,2022-07-25T00:00:00Z,2022-08-24T00:00:00Z,801780,39086,9700,1670,1.21,4.27,DEL
EMSR377_AOI01_01,../../data/dataOptimal/EMSR377/AOI01/EMSR377_AOI01_01,2019-08-06T07:00:00Z,2019-09-05T07:00:00Z,655720,32758,0,0,0.0,0.0,GRA
EMSR594_AOI01_01,../../data/dataOptimal/EMSR594/AOI01/EMSR594_AOI01_01,2022-07-16T09:00:00Z,2022-08-15T09:00:00Z,346290,15910,0,0,0.0,0.0,GRA
EMSR430_AOI01_01,../../data/dataOptimal/EMSR430/AOI01/EMSR430_AOI01_01,2020-02-23T17:30:00Z,2020-03-24T17:30:00Z,427056,2835,0,0,0.0,0.0,GRA
EMSR430_AOI01_01,../../data/dataOptimal/EMSR430/AOI01/EMSR430_AOI01_01,2020-02-23T17:30:00Z,2020-03-24T17:30:00Z,427056,2605,0,0,0.0,0.0,DEL
EMSR390_AOI01_01,../../data/dataOptimal/EMSR390/AOI01/EMSR390_AOI01_01,2019-09-15T12:30:00Z,2019-11-04T12:30:00Z,1113000,81522,199,0,0.02,0.0,GRA
EMSR625_AOI01_04,../../data/dataOptimal/EMSR625/AOI01/EMSR625_AOI01_04,2022-08-13T19:30:00Z,2022-10-12T19:30:00Z,1922352,363362,0,0,0.0,0.0,GRA
EMSR625_AOI01_04,../../data/dataOptimal/EMSR625/AOI01/EMSR625_AOI01_04,2022-08-13T19:30:00Z,2022-10-12T19:30:00Z,1922352,366337,0,0,0.0,0.0,DEL
EMSR625_AOI01_02,../../data/dataOptimal/EMSR625/AOI01/EMSR625_AOI01_02,2022-08-13T19:30:00Z,2022-10-12T19:30:00Z,1923705,396852,20321,0,1.06,0.0,GRA
EMSR625_AOI01_02,../../data/dataOptimal/EMSR625/AOI01/EMSR625_AOI01_02,2022-08-13T19:30:00Z,2022-10-12T19:30:00Z,1923705,376667,20321,0,1.06,0.0,DEL
EMSR625_AOI01_03,../../data/dataOptimal/EMSR625/AOI01/EMSR625_AOI01_03,2022-08-13T19:30:00Z,2022-10-12T19:30:00Z,1926495,550330,0,0,0.0,0.0,GRA
EMSR625_AOI01_03,../../data/dataOptimal/EMSR625/AOI01/EMSR625_AOI01_03,2022-08-13T19:30:00Z,2022-10-12T19:30:00Z,1926495,530253,0,0,0.0,0.0,DEL
EMSR625_AOI01_01,../../data/dataOptimal/EMSR625/AOI01/EMSR625_AOI01_01,2022-08-13T19:30:00Z,2022-10-12T19:30:00Z,1927842,493848,0,0,0.0,0.0,GRA
EMSR625_AOI01_01,../../data/dataOptimal/EMSR625/AOI01/EMSR625_AOI01_01,2022-08-13T19:30:00Z,2022-10-12T19:30:00Z,1927842,482535,0,0,0.0,0.0,DEL
EMSR625_AOI02_02,../../data/dataOptimal/EMSR625/AOI02/EMSR625_AOI02_02,2022-08-13T19:30:00Z,2022-10-12T19:30:00Z,2795191,449886,0,0,0.0,0.0,GRA
EMSR625_AOI02_02,../../data/dataOptimal/EMSR625/AOI02/EMSR625_AOI02_02,2022-08-13T19:30:00Z,2022-10-12T19:30:00Z,2795191,432396,0,0,0.0,0.0,DEL
EMSR625_AOI02_01,../../data/dataOptimal/EMSR625/AOI02/EMSR625_AOI02_01,2022-08-13T19:30:00Z,2022-10-12T19:30:00Z,2796892,579462,0,0,0.0,0.0,GRA
EMSR625_AOI02_01,../../data/dataOptimal/EMSR625/AOI02/EMSR625_AOI02_01,2022-08-13T19:30:00Z,2022-10-12T19:30:00Z,2796892,483365,0,0,0.0,0.0,DEL
EMSR614_AOI01_01,../../data/dataOptimal/EMSR614/AOI01/EMSR614_AOI01_01,2022-07-27T17:30:00Z,2022-08-26T17:30:00Z,1962797,164159,0,0,0.0,0.0,GRA
EMSR614_AOI01_01,../../data/dataOptimal/EMSR614/AOI01/EMSR614_AOI01_01,2022-07-27T17:30:00Z,2022-08-26T17:30:00Z,1962797,155855,0,0,0.0,0.0,DEL
EMSR604_AOI01_01,../../data/dataOptimal/EMSR604/AOI01/EMSR604_AOI01_01,2022-07-21T05:00:00Z,2022-08-20T05:00:00Z,1103340,349253,790,0,0.07,0.0,GRA
EMSR604_AOI01_01,../../data/dataOptimal/EMSR604/AOI01/EMSR604_AOI01_01,2022-07-21T05:00:00Z,2022-08-20T05:00:00Z,1103340,167041,790,0,0.07,0.0,DEL
EMSR607_AOI01_01,../../data/dataOptimal/EMSR607/AOI01/EMSR607_AOI01_01,2022-07-23T07:00:00Z,2022-08-22T07:00:00Z,761254,216541,0,0,0.0,0.0,GRA
EMSR607_AOI01_01,../../data/dataOptimal/EMSR607/AOI01/EMSR607_AOI01_01,2022-07-23T07:00:00Z,2022-08-22T07:00:00Z,761254,215055,0,0,0.0,0.0,DEL
EMSR365_AOI01_01,../../data/dataOptimal/EMSR365/AOI01/EMSR365_AOI01_01,2019-06-26T12:30:00Z,2019-07-26T12:30:00Z,2410236,172624,0,0,0.0,0.0,GRA
EMSR365_AOI01_01,../../data/dataOptimal/EMSR365/AOI01/EMSR365_AOI01_01,2019-06-26T12:30:00Z,2019-07-26T12:30:00Z,2410236,173209,0,0,0.0,0.0,DEL
EMSR365_AOI01_02,../../data/dataOptimal/EMSR365/AOI01/EMSR365_AOI01_02,2019-06-26T12:30:00Z,2019-07-26T12:30:00Z,2405565,109101,0,0,0.0,0.0,GRA
EMSR365_AOI01_02,../../data/dataOptimal/EMSR365/AOI01/EMSR365_AOI01_02,2019-06-26T12:30:00Z,2019-07-26T12:30:00Z,2405565,109545,0,0,0.0,0.0,DEL
EMSR365_AOI01_04,../../data/dataOptimal/EMSR365/AOI01/EMSR365_AOI01_04,2019-06-26T12:30:00Z,2019-07-26T12:30:00Z,2403960,0,0,0,0.0,0,GRA
EMSR365_AOI01_04,../../data/dataOptimal/EMSR365/AOI01/EMSR365_AOI01_04,2019-06-26T12:30:00Z,2019-07-26T12:30:00Z,2403960,0,0,0,0.0,0,DEL
EMSR365_AOI01_03,../../data/dataOptimal/EMSR365/AOI01/EMSR365_AOI01_03,2019-06-26T12:30:00Z,2019-07-26T12:30:00Z,2410200,221962,0,0,0.0,0.0,GRA
EMSR365_AOI01_03,../../data/dataOptimal/EMSR365/AOI01/EMSR365_AOI01_03,2019-06-26T12:30:00Z,2019-07-26T12:30:00Z,2410200,222648,0,0,0.0,0.0,DEL
EMSR603_AOI01_01,../../data/dataOptimal/EMSR603/AOI01/EMSR603_AOI01_01,2022-07-15T12:00:00Z,2022-08-14T12:00:00Z,502579,88502,0,0,0.0,0.0,GRA
EMSR633_AOI01_04,../../data/dataOptimal/EMSR633/AOI01/EMSR633_AOI01_04,2022-09-12T00:00:00Z,2022-10-12T00:00:00Z,1356498,102590,42,0,0.0,0.0,GRA
EMSR633_AOI01_04,../../data/dataOptimal/EMSR633/AOI01/EMSR633_AOI01_04,2022-09-12T00:00:00Z,2022-10-12T00:00:00Z,1356498,98282,42,0,0.0,0.0,DEL
EMSR633_AOI01_02,../../data/dataOptimal/EMSR633/AOI01/EMSR633_AOI01_02,2022-09-12T00:00:00Z,2022-10-12T00:00:00Z,1358016,116584,0,0,0.0,0.0,GRA
EMSR633_AOI01_02,../../data/dataOptimal/EMSR633/AOI01/EMSR633_AOI01_02,2022-09-12T00:00:00Z,2022-10-12T00:00:00Z,1358016,104114,0,0,0.0,0.0,DEL
EMSR633_AOI01_01,../../data/dataOptimal/EMSR633/AOI01/EMSR633_AOI01_01,2022-09-12T00:00:00Z,2022-10-12T00:00:00Z,1360588,99467,0,0,0.0,0.0,GRA
EMSR633_AOI01_01,../../data/dataOptimal/EMSR633/AOI01/EMSR633_AOI01_01,2022-09-12T00:00:00Z,2022-10-12T00:00:00Z,1360588,98968,0,0,0.0,0.0,DEL
EMSR633_AOI01_03,../../data/dataOptimal/EMSR633/AOI01/EMSR633_AOI01_03,2022-09-12T00:00:00Z,2022-10-12T00:00:00Z,1359072,3384,0,0,0.0,0.0,GRA
EMSR633_AOI01_03,../../data/dataOptimal/EMSR633/AOI01/EMSR633_AOI01_03,2022-09-12T00:00:00Z,2022-10-12T00:00:00Z,1359072,3254,0,0,0.0,0.0,DEL
EMSR599_AOI01_01,../../data/dataOptimal/EMSR599/AOI01/EMSR599_AOI01_01,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2409740,361755,1,0,0.0,0.0,GRA
EMSR599_AOI01_01,../../data/dataOptimal/EMSR599/AOI01/EMSR599_AOI01_01,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2409740,358525,1,0,0.0,0.0,DEL
EMSR599_AOI01_02,../../data/dataOptimal/EMSR599/AOI01/EMSR599_AOI01_02,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2405480,187768,0,0,0.0,0.0,GRA
EMSR599_AOI01_02,../../data/dataOptimal/EMSR599/AOI01/EMSR599_AOI01_02,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2405480,187408,0,0,0.0,0.0,DEL
EMSR599_AOI01_04,../../data/dataOptimal/EMSR599/AOI01/EMSR599_AOI01_04,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2408250,305987,0,0,0.0,0.0,GRA
EMSR599_AOI01_04,../../data/dataOptimal/EMSR599/AOI01/EMSR599_AOI01_04,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2408250,283834,0,0,0.0,0.0,DEL
EMSR599_AOI01_03,../../data/dataOptimal/EMSR599/AOI01/EMSR599_AOI01_03,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2413950,403167,45,45,0.0,0.01,GRA
EMSR599_AOI01_03,../../data/dataOptimal/EMSR599/AOI01/EMSR599_AOI01_03,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2413950,452463,45,45,0.0,0.01,DEL
EMSR599_AOI02_03,../../data/dataOptimal/EMSR599/AOI02/EMSR599_AOI02_03,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2685480,40982,0,0,0.0,0.0,GRA
EMSR599_AOI02_03,../../data/dataOptimal/EMSR599/AOI02/EMSR599_AOI02_03,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2685480,40435,0,0,0.0,0.0,DEL
EMSR599_AOI02_04,../../data/dataOptimal/EMSR599/AOI02/EMSR599_AOI02_04,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2679040,468177,17,0,0.0,0.0,GRA
EMSR599_AOI02_04,../../data/dataOptimal/EMSR599/AOI02/EMSR599_AOI02_04,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2679040,375125,17,0,0.0,0.0,DEL
EMSR599_AOI02_02,../../data/dataOptimal/EMSR599/AOI02/EMSR599_AOI02_02,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2678808,461507,0,0,0.0,0.0,GRA
EMSR599_AOI02_02,../../data/dataOptimal/EMSR599/AOI02/EMSR599_AOI02_02,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2678808,459058,0,0,0.0,0.0,DEL
EMSR599_AOI02_01,../../data/dataOptimal/EMSR599/AOI02/EMSR599_AOI02_01,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2685232,271395,4499,2158,0.17,0.8,GRA
EMSR599_AOI02_01,../../data/dataOptimal/EMSR599/AOI02/EMSR599_AOI02_01,2022-07-14T19:00:00Z,2022-08-13T19:00:00Z,2685232,270341,4499,2116,0.17,0.78,DEL
EMSR378_AOI01_01,../../data/dataOptimal/EMSR378/AOI01/EMSR378_AOI01_01,2019-08-12T17:00:00Z,2019-10-01T17:00:00Z,528984,63335,71,0,0.01,0.0,GRA
EMSR378_AOI01_01,../../data/dataOptimal/EMSR378/AOI01/EMSR378_AOI01_01,2019-08-12T17:00:00Z,2019-10-01T17:00:00Z,528984,62778,71,0,0.01,0.0,DEL
EMSR506_AOI01_01,../../data/dataOptimal/EMSR506/AOI01/EMSR506_AOI01_01,2021-03-24T22:30:00Z,2021-05-13T22:30:00Z,2181592,803805,17,17,0.0,0.0,GRA
EMSR506_AOI01_01,../../data/dataOptimal/EMSR506/AOI01/EMSR506_AOI01_01,2021-03-24T22:30:00Z,2021-05-13T22:30:00Z,2181592,639449,17,17,0.0,0.0,DEL
EMSR506_AOI01_02,../../data/dataOptimal/EMSR506/AOI01/EMSR506_AOI01_02,2021-03-24T22:30:00Z,2021-05-13T22:30:00Z,2182326,749367,0,0,0.0,0.0,GRA
EMSR506_AOI01_02,../../data/dataOptimal/EMSR506/AOI01/EMSR506_AOI01_02,2021-03-24T22:30:00Z,2021-05-13T22:30:00Z,2182326,168028,0,0,0.0,0.0,DEL
EMSR606_AOI01_01,../../data/dataOptimal/EMSR606/AOI01/EMSR606_AOI01_01,2022-07-21T00:00:00Z,2022-08-20T00:00:00Z,2031303,7435,0,0,0.0,0.0,GRA
EMSR573_AOI01_01,../../data/dataOptimal/EMSR573/AOI01/EMSR573_AOI01_01,2022-05-12T10:30:00Z,2022-06-11T10:30:00Z,945252,7376,9189,0,0.97,0.0,GRA
EMSR573_AOI01_01,../../data/dataOptimal/EMSR573/AOI01/EMSR573_AOI01_01,2022-05-12T10:30:00Z,2022-06-11T10:30:00Z,945252,5845,9189,0,0.97,0.0,DEL
EMSR379_AOI01_01,../../data/dataOptimal/EMSR379/AOI01/EMSR379_AOI01_01,2019-08-10T13:30:00Z,2019-09-09T13:30:00Z,904187,116250,6142,0,0.68,0.0,GRA
EMSR571_AOI01_01,../../data/dataOptimal/EMSR571/AOI01/EMSR571_AOI01_01,2022-04-04T20:00:00Z,2022-05-14T20:00:00Z,2036168,799449,30846,0,1.51,0.0,GRA
EMSR571_AOI01_01,../../data/dataOptimal/EMSR571/AOI01/EMSR571_AOI01_01,2022-04-04T20:00:00Z,2022-05-14T20:00:00Z,2036168,270337,30846,0,1.51,0.0,DEL
EMSR592_AOI01_04,../../data/dataOptimal/EMSR592/AOI01/EMSR592_AOI01_04,2022-07-12T14:00:00Z,2022-08-11T14:00:00Z,1616676,547347,48,48,0.0,0.01,GRA
EMSR592_AOI01_04,../../data/dataOptimal/EMSR592/AOI01/EMSR592_AOI01_04,2022-07-12T14:00:00Z,2022-08-11T14:00:00Z,1616676,535187,48,48,0.0,0.01,DEL
EMSR592_AOI01_02,../../data/dataOptimal/EMSR592/AOI01/EMSR592_AOI01_02,2022-07-12T14:00:00Z,2022-08-11T14:00:00Z,1618344,133865,0,0,0.0,0.0,GRA
EMSR592_AOI01_02,../../data/dataOptimal/EMSR592/AOI01/EMSR592_AOI01_02,2022-07-12T14:00:00Z,2022-08-11T14:00:00Z,1618344,12023,0,0,0.0,0.0,DEL
EMSR592_AOI01_01,../../data/dataOptimal/EMSR592/AOI01/EMSR592_AOI01_01,2022-07-12T14:00:00Z,2022-08-11T14:00:00Z,1621048,271961,68,0,0.0,0.0,GRA
EMSR592_AOI01_01,../../data/dataOptimal/EMSR592/AOI01/EMSR592_AOI01_01,2022-07-12T14:00:00Z,2022-08-11T14:00:00Z,1621048,25965,68,0,0.0,0.0,DEL
EMSR592_AOI01_03,../../data/dataOptimal/EMSR592/AOI01/EMSR592_AOI01_03,2022-07-12T14:00:00Z,2022-08-11T14:00:00Z,1620738,295697,0,0,0.0,0.0,GRA
EMSR592_AOI01_03,../../data/dataOptimal/EMSR592/AOI01/EMSR592_AOI01_03,2022-07-12T14:00:00Z,2022-08-11T14:00:00Z,1620738,95203,0,0,0.0,0.0,DEL
